raceId,year,name,forename,surname,name,finishingPosition,points
875,2012,"Korean Grand Prix",Narain,Karthikeyan,HRT,20,0
875,2012,"Korean Grand Prix",Pedro,"de la Rosa",HRT,21,0
875,2012,"Korean Grand Prix",Kamui,Kobayashi,Sauber,22,0
875,2012,"Korean Grand Prix",Nico,Rosberg,Mercedes,23,0
875,2012,"Korean Grand Prix",Jenson,Button,McLaren,24,0
876,2012,"Indian Grand Prix",Sebastian,Vettel,"Red Bull",1,25
876,2012,"Indian Grand Prix",Fernando,Alonso,Ferrari,2,18
876,2012,"Indian Grand Prix",Mark,Webber,"Red Bull",3,15
876,2012,"Indian Grand Prix",Lewis,Hamilton,McLaren,4,12
876,2012,"Indian Grand Prix",Jenson,Button,McLaren,5,10
876,2012,"Indian Grand Prix",Felipe,Massa,Ferrari,6,8
876,2012,"Indian Grand Prix",Kimi,Raikkonen,"Lotus F1",7,6
876,2012,"Indian Grand Prix",Nico,Hulkenberg,"Force India",8,4
876,2012,"Indian Grand Prix",Romain,Grosjean,"Lotus F1",9,2
876,2012,"Indian Grand Prix",Bruno,Senna,Williams,10,1
876,2012,"Indian Grand Prix",Nico,Rosberg,Mercedes,11,0
876,2012,"Indian Grand Prix",Paul,"di Resta","Force India",12,0
876,2012,"Indian Grand Prix",Daniel,Ricciardo,"Toro Rosso",13,0
876,2012,"Indian Grand Prix",Kamui,Kobayashi,Sauber,14,0
876,2012,"Indian Grand Prix",Jean-eric,Vergne,"Toro Rosso",15,0
876,2012,"Indian Grand Prix",Pastor,Maldonado,Williams,16,0
876,2012,"Indian Grand Prix",Vitaly,Petrov,Caterham,17,0
876,2012,"Indian Grand Prix",Heikki,Kovalainen,Caterham,18,0
876,2012,"Indian Grand Prix",Charles,Pic,Marussia,19,0
876,2012,"Indian Grand Prix",Timo,Glock,Marussia,20,0
876,2012,"Indian Grand Prix",Narain,Karthikeyan,HRT,21,0
876,2012,"Indian Grand Prix",Michael,Schumacher,Mercedes,22,0
876,2012,"Indian Grand Prix",Pedro,"de la Rosa",HRT,23,0
876,2012,"Indian Grand Prix",Sergio,Perez,Sauber,24,0
877,2012,"Abu Dhabi Grand Prix",Kimi,Raikkonen,"Lotus F1",1,25
877,2012,"Abu Dhabi Grand Prix",Fernando,Alonso,Ferrari,2,18
877,2012,"Abu Dhabi Grand Prix",Sebastian,Vettel,"Red Bull",3,15
877,2012,"Abu Dhabi Grand Prix",Jenson,Button,McLaren,4,12
877,2012,"Abu Dhabi Grand Prix",Pastor,Maldonado,Williams,5,10
877,2012,"Abu Dhabi Grand Prix",Kamui,Kobayashi,Sauber,6,8
877,2012,"Abu Dhabi Grand Prix",Felipe,Massa,Ferrari,7,6
877,2012,"Abu Dhabi Grand Prix",Bruno,Senna,Williams,8,4
877,2012,"Abu Dhabi Grand Prix",Paul,"di Resta","Force India",9,2
877,2012,"Abu Dhabi Grand Prix",Daniel,Ricciardo,"Toro Rosso",10,1
877,2012,"Abu Dhabi Grand Prix",Michael,Schumacher,Mercedes,11,0
877,2012,"Abu Dhabi Grand Prix",Jean-eric,Vergne,"Toro Rosso",12,0
877,2012,"Abu Dhabi Grand Prix",Heikki,Kovalainen,Caterham,13,0
877,2012,"Abu Dhabi Grand Prix",Timo,Glock,Marussia,14,0
877,2012,"Abu Dhabi Grand Prix",Sergio,Perez,Sauber,15,0
877,2012,"Abu Dhabi Grand Prix",Vitaly,Petrov,Caterham,16,0
877,2012,"Abu Dhabi Grand Prix",Pedro,"de la Rosa",HRT,17,0
877,2012,"Abu Dhabi Grand Prix",Charles,Pic,Marussia,18,0
877,2012,"Abu Dhabi Grand Prix",Romain,Grosjean,"Lotus F1",19,0
877,2012,"Abu Dhabi Grand Prix",Mark,Webber,"Red Bull",20,0
877,2012,"Abu Dhabi Grand Prix",Lewis,Hamilton,McLaren,21,0
877,2012,"Abu Dhabi Grand Prix",Narain,Karthikeyan,HRT,22,0
877,2012,"Abu Dhabi Grand Prix",Nico,Rosberg,Mercedes,23,0
877,2012,"Abu Dhabi Grand Prix",Nico,Hulkenberg,"Force India",24,0
878,2012,"United States Grand Prix",Lewis,Hamilton,McLaren,1,25
878,2012,"United States Grand Prix",Sebastian,Vettel,"Red Bull",2,18
878,2012,"United States Grand Prix",Fernando,Alonso,Ferrari,3,15
878,2012,"United States Grand Prix",Felipe,Massa,Ferrari,4,12
878,2012,"United States Grand Prix",Jenson,Button,McLaren,5,10
878,2012,"United States Grand Prix",Kimi,Raikkonen,"Lotus F1",6,8
878,2012,"United States Grand Prix",Romain,Grosjean,"Lotus F1",7,6
878,2012,"United States Grand Prix",Nico,Hulkenberg,"Force India",8,4
878,2012,"United States Grand Prix",Pastor,Maldonado,Williams,9,2
878,2012,"United States Grand Prix",Bruno,Senna,Williams,10,1
878,2012,"United States Grand Prix",Sergio,Perez,Sauber,11,0
878,2012,"United States Grand Prix",Daniel,Ricciardo,"Toro Rosso",12,0
878,2012,"United States Grand Prix",Nico,Rosberg,Mercedes,13,0
878,2012,"United States Grand Prix",Kamui,Kobayashi,Sauber,14,0
878,2012,"United States Grand Prix",Paul,"di Resta","Force India",15,0
878,2012,"United States Grand Prix",Michael,Schumacher,Mercedes,16,0
878,2012,"United States Grand Prix",Vitaly,Petrov,Caterham,17,0
878,2012,"United States Grand Prix",Heikki,Kovalainen,Caterham,18,0
878,2012,"United States Grand Prix",Timo,Glock,Marussia,19,0
878,2012,"United States Grand Prix",Charles,Pic,Marussia,20,0
878,2012,"United States Grand Prix",Pedro,"de la Rosa",HRT,21,0
878,2012,"United States Grand Prix",Narain,Karthikeyan,HRT,22,0
878,2012,"United States Grand Prix",Mark,Webber,"Red Bull",23,0
878,2012,"United States Grand Prix",Jean-eric,Vergne,"Toro Rosso",24,0
879,2012,"Brazilian Grand Prix",Jenson,Button,McLaren,1,25
879,2012,"Brazilian Grand Prix",Fernando,Alonso,Ferrari,2,18
879,2012,"Brazilian Grand Prix",Felipe,Massa,Ferrari,3,15
879,2012,"Brazilian Grand Prix",Mark,Webber,"Red Bull",4,12
879,2012,"Brazilian Grand Prix",Nico,Hulkenberg,"Force India",5,10
879,2012,"Brazilian Grand Prix",Sebastian,Vettel,"Red Bull",6,8
879,2012,"Brazilian Grand Prix",Michael,Schumacher,Mercedes,7,6
879,2012,"Brazilian Grand Prix",Jean-eric,Vergne,"Toro Rosso",8,4
879,2012,"Brazilian Grand Prix",Kamui,Kobayashi,Sauber,9,2
879,2012,"Brazilian Grand Prix",Kimi,Raikkonen,"Lotus F1",10,1
879,2012,"Brazilian Grand Prix",Vitaly,Petrov,Caterham,11,0
879,2012,"Brazilian Grand Prix",Charles,Pic,Marussia,12,0
879,2012,"Brazilian Grand Prix",Daniel,Ricciardo,"Toro Rosso",13,0
879,2012,"Brazilian Grand Prix",Heikki,Kovalainen,Caterham,14,0
879,2012,"Brazilian Grand Prix",Nico,Rosberg,Mercedes,15,0
879,2012,"Brazilian Grand Prix",Timo,Glock,Marussia,16,0
879,2012,"Brazilian Grand Prix",Pedro,"de la Rosa",HRT,17,0
879,2012,"Brazilian Grand Prix",Narain,Karthikeyan,HRT,18,0
879,2012,"Brazilian Grand Prix",Paul,"di Resta","Force India",19,0
879,2012,"Brazilian Grand Prix",Lewis,Hamilton,McLaren,20,0
879,2012,"Brazilian Grand Prix",Romain,Grosjean,"Lotus F1",21,0
879,2012,"Brazilian Grand Prix",Pastor,Maldonado,Williams,22,0
879,2012,"Brazilian Grand Prix",Bruno,Senna,Williams,23,0
879,2012,"Brazilian Grand Prix",Sergio,Perez,Sauber,24,0
